spp,hatchdat,sizename,sizeclass_cm,rep,trialdate,letter,Avel_fts,Svel_fts,Treatment,dielphase,tempC_tread,DO_tread,tempC_hold,DO_hold,temp_sump,lux,N_fish,accl_time,start,end,Video_File_Name,General_Notes,Pre-test_tank,Post-test_tank,timePt,N_impinged,Time_impinged,Code_impinged,Nprod,Nrest,Nflange,Orientation,Fish,Swimming_time,Notes,Data_Enterer,Trial_ID_cam2,Trial_ID_cam4,Reviewer,Date_Reviewed,Notes/Flags?,BORIS_Ethovision_analyses,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t5,0,NA,NA,1,8,3,upstream_perpendicular,fish1,0:00:36,either on flange or on screen,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t5,0,NA,NA,2,0,3,upstream_perpendicular,fish2,0:00:38,either on flange or on screen,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t5,0,NA,NA,3,0,3,upstream_perpendicular,fish3,0:00:39,either on flange or on screen,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t10,0,NA,NA,1,6,5,upstream_perpendicular,fish1,0:00:31,either on flange or on screen,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t10,0,NA,NA,2,0,5,upstream_perpendicular,fish2,0:00:30,either on flange or on screen,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t10,0,NA,NA,3,0,5,upstream_perpendicular,fish3,0:00:29,either on flange or on screen,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t15,0,NA,NA,1,3,3,upstream_perpendicular,fish1,0:00:30,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t15,0,NA,NA,2,0,3,upstream_perpendicular,fish2,0:00:31,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t15,0,NA,NA,3,0,3,upstream_perpendicular,fish3,0:00:39,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t20,0,NA,NA,1,2,4,upstream_perpendicular,fish1,0:00:33,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t20,0,NA,NA,2,0,4,upstream_perpendicular,fish2,0:00:44,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t20,0,NA,NA,3,0,4,upstream_perpendicular,fish3,0:00:46,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t25,0,NA,NA,1,0,6,perpendicular,fish1,0:00:29,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t25,0,NA,NA,2,0,6,perpendicular,fish2,0:00:30,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,C,0.2,2.0,0.2A_2S,Day,20,NA,19.3,NA,NA,6,24,11:37,12:10,12:40,2023June16_1140AM_C,DO broken,JC-03,MB-C2,t25,0,NA,NA,3,0,6,perpendicular,fish3,0:00:36,NA,Zoe,20230616-C-cam2,20230616-C-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t5,0,NA,NA,1,3,5,upstream_perpendicular,fish1,0:00:32,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t5,0,NA,NA,2,0,5,upstream_perpendicular,fish2,0:00:33,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t5,0,NA,NA,3,0,5,upstream_perpendicular,fish3,0:00:55,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t10,0,NA,NA,1,1,10,upstream_perpendicular,fish1,0:00:33,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t10,0,NA,NA,2,0,10,upstream_perpendicular,fish2,0:00:50,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t10,0,NA,NA,3,0,10,upstream_perpendicular,fish3,0:00:30,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t15,0,NA,NA,1,2,7,upstream_perpendicular,fish1,0:00:40,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t15,0,NA,NA,2,0,7,upstream_perpendicular,fish2,0:00:29,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t15,0,NA,NA,3,0,7,upstream_perpendicular,fish3,0:00:52,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t20,0,NA,NA,1,5,8,upstream_perpendicular,fish1,0:00:33,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t20,0,NA,NA,2,0,8,upstream_perpendicular,fish2,0:00:27,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t20,0,NA,NA,3,0,8,upstream_perpendicular,fish3,0:00:52,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t25,0,NA,NA,1,1,9,upstream_perpendicular,fish1,0:00:29,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t25,0,NA,NA,2,0,9,upstream_perpendicular,fish2,0:00:26,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r4,2023-06-16,D,0.4,2.0,0.4A_2S,Day,20.4,NA,19.5,NA,NA,7,24,12:56,13:30,14:00,2023June16_1300PM_D,"DO broken, white reflection on view plate 4 used towel to cover",JC-03,MB-C3,t25,0,NA,NA,3,0,9,upstream_perpendicular,fish3,0:00:27,NA,Zoe,20230616-D-cam2,20230616-D-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t5,0,NA,NA,1,0,0,downstream_upstream,fish1,0:00:47,fish swimming in all directions,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t5,0,NA,NA,2,0,0,downstream_upstream,fish2,0:00:54,fish swimming in all directions,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t5,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:48,fish swimming in all directions,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t10,0,NA,NA,1,0,0,downstream_upstream,fish1,0:00:42,fish swimming in all directions,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t10,0,NA,NA,2,0,0,downstream_upstream,fish2,0:00:42,fish swimming in all directions,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t10,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:38,fish swimming in all directions,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t15,0,NA,NA,1,0,0,downstream_upstream,fish1,0:00:42,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t15,0,NA,NA,2,0,0,downstream_upstream,fish2,0:00:50,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t15,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:52,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t20,0,NA,NA,1,1,0,downstream_upstream,fish1,0:00:47,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t20,0,NA,NA,2,0,0,downstream_upstream,fish2,0:01:02,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t20,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:32,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t25,0,NA,NA,1,0,0,downstream_upstream,fish1,0:00:47,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t25,0,NA,NA,2,0,0,downstream_upstream,fish2,0:00:42,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r5,2023-06-16,E,0.2,0.8,0.2A_0.8S,Day,20.7,NA,19.9,NA,NA,7,24,14:20,14:50,15:20,2023June16_1420PM_E,DO broken,JC-03,MB-C4,t25,0,NA,NA,3,0,0,downstream_upstream,fish3,0:00:49,NA,Zoe,20230616-E-cam2,20230616-E-cam4,Alison,2023-09-07,,yes,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t5,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t5,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t5,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t10,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t10,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t10,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t15,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t15,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t15,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t20,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t20,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t20,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t25,NA,NA,NA,1,NA,NA,NA,fish1,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t25,NA,NA,NA,2,NA,NA,NA,fish2,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
GS,2023-04-19,Small,6_10,r2,2023-06-19,A,0.0,0.0,0A_0S,Night,20.9,NA,18.9,NA,NA,8,24,19:57,20:30,21:00,2023June19_2000PM_A,"DO broken, camera 4 angle adjusted before trial, small flash of white at the start, fish congregated by leanne possibly attracted by the light, did not put towel over railing on side 2",JC-03,MB-A1,t25,NA,NA,NA,3,NA,NA,NA,fish3,NA,NA,Zoe,20230619-A-cam2,20230619-A-cam4,Alison,2023-09-07,keep in mind lux value is 8 for a night trial (weird),no,,,,,,,,,,,,,,,,
